Sr,Date,month,year,Index,Open,High,Low,Close,Volume,Adjusted,RSI,pSAR
3357,04-05-2020,May,2020,TM,120.25,120.940002,119.82,120.699997,189500,120.699997,49.84747,312.70854
3358,05-05-2020,May,2020,TM,122.529999,122.879997,121.779999,121.959999,124900,121.959999,48.52136,308.97551
3359,06-05-2020,May,2020,TM,123.449997,123.449997,121.43,121.580002,131400,121.580002,49.59418,305.69045
3360,07-05-2020,May,2020,TM,121.449997,122.199997,121.230003,121.519997,146700,121.519997,48.399,302.7996
3361,08-05-2020,May,2020,TM,121.980003,123.550003,121.959999,123.099998,216200,123.099998,49.35843,300.25565
3362,11-05-2020,May,2020,TM,123.220001,123.870003,122.959999,123.620003,179100,123.620003,49.12774,281.60001
3363,12-05-2020,May,2020,TM,121.540001,122.400002,120.050003,120.169998,355200,120.169998,48.28503,282.10601
3364,13-05-2020,May,2020,TM,119.830002,119.830002,117.010002,117.760002,340500,117.760002,52.15981,283.44377
3365,14-05-2020,May,2020,TM,116,117.059998,115.190002,116.949997,255300,116.949997,47.25034,284.72801
3366,15-05-2020,May,2020,TM,116.199997,117.349998,116.110001,116.889999,179100,116.889999,47.13327,285.96089
3367,18-05-2020,May,2020,TM,118.459999,119.75,118.099998,119.470001,236300,119.470001,41.2794,287.14446
3368,19-05-2020,May,2020,TM,119.290001,119.68,118.220001,118.220001,220600,118.220001,42.64559,288.28068
3369,20-05-2020,May,2020,TM,119.839996,120.330002,119.269997,119.82,162600,119.82,47.09468,289.37145
3370,21-05-2020,May,2020,TM,118.870003,119.129997,117.519997,117.949997,132300,117.949997,48.01445,290.41859
3371,22-05-2020,May,2020,TM,117.989998,118.059998,117.120003,117.559998,131800,117.559998,46.54381,291.42385
3372,26-05-2020,May,2020,TM,123.050003,124.360001,122.709999,124.110001,378700,124.110001,46.31124,292.38889
3373,27-05-2020,May,2020,TM,126.410004,126.970001,124.839996,126.809998,330200,126.809998,53.34754,293.31534
3374,28-05-2020,May,2020,TM,129.190002,129.320007,128.110001,128.360001,341700,128.360001,57.06032,315.54999
3375,29-05-2020,May,2020,TM,125.940002,126.25,124.709999,126.010002,269100,126.010002,58.87545,314.99099
3376,01-06-2020,Jun,2020,TM,124.900002,126.839996,124.75,126.449997,233500,126.449997,63.41489,313.39535
3377,02-06-2020,Jun,2020,TM,126.389999,127.120003,125.949997,126.480003,237900,126.480003,65.9342,310.79163
3378,03-06-2020,Jun,2020,TM,128.050003,129.25,127.580002,128.729996,237000,128.729996,67.24292,306.8763
3379,04-06-2020,Jun,2020,TM,127.510002,129.080002,127.510002,128.160004,196900,128.160004,66.16652,303.27419
3380,05-06-2020,Jun,2020,TM,130.119995,132,130.119995,131.100006,238900,131.100006,68.08694,299.96026
3381,08-06-2020,Jun,2020,TM,131.860001,132.130005,130.789993,132.070007,189500,132.070007,68.51742,296.91144
3382,09-06-2020,Jun,2020,TM,130,131.089996,129.619995,130.589996,195800,130.589996,64.07318,294.10652
3383,10-06-2020,Jun,2020,TM,131.149994,131.809998,130.429993,131.009995,158400,131.009995,65.46124,289.95087
3384,11-06-2020,Jun,2020,TM,127.379997,127.889999,123.830002,124.440002,266800,124.440002,58.02092,286.21079
3385,12-06-2020,Jun,2020,TM,128.149994,128.360001,126.489998,127.82,241600,127.82,59.65549,282.84471
3386,15-06-2020,Jun,2020,TM,126.169998,128.220001,125.25,127.400002,188000,127.400002,54.52188,279.81524
3387,16-06-2020,Jun,2020,TM,130.699997,131.270004,128.559998,129.600006,169000,129.600006,57.03072,277.08871
3388,17-06-2020,Jun,2020,TM,129.679993,129.990005,128.839996,128.880005,157300,128.880005,55.94223,276.39999
3389,18-06-2020,Jun,2020,TM,128.880005,129.119995,128.479996,129.119995,114200,129.119995,61.07083,274.01499
3390,19-06-2020,Jun,2020,TM,129,129.089996,127.5,127.790001,138800,127.790001,64.3152,271.1932
3391,22-06-2020,Jun,2020,TM,127.93,128.330002,127.18,128.130005,124600,128.130005,65.66333,268.71001
3392,23-06-2020,Jun,2020,TM,130.169998,130.309998,128.970001,129.089996,244800,129.089996,68.70882,265.71261
3393,24-06-2020,Jun,2020,TM,129.399994,129.419998,127,127.800003,433600,127.800003,62.51687,263.13485
3394,25-06-2020,Jun,2020,TM,126.449997,127.800003,126.010002,127.769997,192000,127.769997,61.92209,260.91797
3395,26-06-2020,Jun,2020,TM,127.910004,127.910004,125.900002,126.160004,229700,126.160004,64.03637,247.3
3396,29-06-2020,Jun,2020,TM,126.470001,127,125.93,126.889999,242500,126.889999,61.28686,247.629
3397,30-06-2020,Jun,2020,TM,125.510002,126.120003,124.870003,125.629997,222100,125.629997,60.87616,247.95142
3398,01-07-2020,Jul,2020,TM,124.760002,125.040001,124.029999,124.139999,255100,124.139999,64.09366,248.26739
3399,02-07-2020,Jul,2020,TM,127.199997,127.529999,126.139999,126.389999,326500,126.389999,66.88436,249.1247
3400,06-07-2020,Jul,2020,TM,127.160004,127.400002,126.330002,126.980003,285700,126.980003,71.30557,250.47622
3401,07-07-2020,Jul,2020,TM,126.010002,126.440002,124.959999,124.959999,184200,124.959999,72.00219,271.64999
3402,08-07-2020,Jul,2020,TM,125.489998,125.489998,124.669998,125.410004,179700,125.410004,67.40552,271.21699
3403,09-07-2020,Jul,2020,TM,125.07,125.07,122.900002,123.830002,168200,123.830002,69.78791,270.79265
3404,10-07-2020,Jul,2020,TM,123.949997,125.050003,123.57,124.970001,198700,124.970001,67.54185,270.3768
3405,13-07-2020,Jul,2020,TM,126.660004,126.660004,124.82,125.050003,218200,125.050003,68.37772,269.96927
3406,14-07-2020,Jul,2020,TM,125.150002,126.629997,125.150002,126.43,191900,126.43,59.14165,269.56988
3407,15-07-2020,Jul,2020,TM,127.82,128.149994,126.93,127.330002,201500,127.330002,59.47053,269.17848
3408,16-07-2020,Jul,2020,TM,127.260002,127.260002,126.080002,126.489998,212400,126.489998,63.04962,268.79491
3409,17-07-2020,Jul,2020,TM,127.080002,127.330002,126.540001,127.059998,137000,127.059998,67.19183,268.02512
3410,20-07-2020,Jul,2020,TM,127.18,127.639999,126.919998,127.279999,145600,127.279999,69.8998,266.52961
3411,21-07-2020,Jul,2020,TM,127.230003,127.339996,126.169998,126.269997,153000,126.269997,72.71736,265.12383
3412,22-07-2020,Jul,2020,TM,125.760002,126.389999,125.489998,126.260002,104800,126.260002,71.19982,263.8024
3413,23-07-2020,Jul,2020,TM,125.970001,126.949997,125.699997,125.860001,138800,125.860001,72.90523,243.10001
3414,24-07-2020,Jul,2020,TM,125.370003,126.150002,125.050003,125.209999,124000,125.209999,71.72996,243.67501
3415,27-07-2020,Jul,2020,TM,126.839996,128.050003,126.620003,127.57,149600,127.57,68.25835,244.91601
3416,28-07-2020,Jul,2020,TM,126,126.019997,125.220001,125.459999,161800,125.459999,72.17867,246.10737
3417,29-07-2020,Jul,2020,TM,123.379997,124.199997,123.050003,123.989998,224800,123.989998,67.01643,247.25107
3418,30-07-2020,Jul,2020,TM,122,122.660004,121.209999,122.459999,186100,122.459999,62.09207,248.34903
3419,31-07-2020,Jul,2020,TM,120,120.220001,118.660004,119.339996,271900,119.339996,60.72124,249.40307
3420,03-08-2020,Aug,2020,TM,119.620003,121.129997,119.510002,120.940002,240700,120.940002,52.76948,250.41495
3421,04-08-2020,Aug,2020,TM,122.93,123.550003,122.220001,122.910004,162400,122.910004,59.20853,251.38635
3422,05-08-2020,Aug,2020,TM,125.669998,125.830002,124.559998,124.82,172600,124.82,59.39884,252.3189
3423,06-08-2020,Aug,2020,TM,128.580002,129.5,127.599998,128.339996,248000,128.339996,62.27138,253.21414
3424,07-08-2020,Aug,2020,TM,130,130,129.210007,129.960007,214900,129.960007,62.66986,254.07358
3425,10-08-2020,Aug,2020,TM,130,130.639999,129.960007,130.570007,174000,130.570007,64.32251,254.89863
3426,11-08-2020,Aug,2020,TM,135,135.169998,133.559998,133.75,287700,133.75,65.8382,255.39999
3427,12-08-2020,Aug,2020,TM,136.869995,136.910004,136.160004,136.440002,251600,136.440002,65.03604,256.86999
3428,13-08-2020,Aug,2020,TM,136.25,136.339996,135.279999,135.639999,158100,135.639999,64.56138,258.88039
3429,14-08-2020,Aug,2020,TM,133.669998,134.490005,133.600006,134.220001,110700,134.220001,57.5684,282
3430,17-08-2020,Aug,2020,TM,134.949997,135.559998,134.570007,135.529999,158800,135.529999,60.18173,281.537
3431,18-08-2020,Aug,2020,TM,136.220001,136.580002,135.869995,136.080002,121200,136.080002,64.86916,281.08326
3432,19-08-2020,Aug,2020,TM,136.229996,136.5,135.139999,135.210007,111900,135.210007,65.59817,280.6386
3433,20-08-2020,Aug,2020,TM,133.729996,134.25,133.600006,134.089996,118000,134.089996,60.0131,279.43705
3434,21-08-2020,Aug,2020,TM,133.220001,133.910004,133.110001,133.830002,122600,133.830002,62.15564,278.28357
3435,24-08-2020,Aug,2020,TM,134.649994,135.449997,134.369995,134.759995,154300,134.759995,65.35001,275.31756
3436,25-08-2020,Aug,2020,TM,135,135.199997,134.139999,134.789993,126800,134.789993,65.53817,272.5295
3437,26-08-2020,Aug,2020,TM,134.399994,135.070007,133.990005,134.889999,138300,134.889999,68.07336,269.90873
3438,27-08-2020,Aug,2020,TM,134.169998,134.229996,133.169998,133.559998,165000,133.559998,68.38405,267.44521
3439,28-08-2020,Aug,2020,TM,134.029999,134.289993,133.570007,133.919998,100300,133.919998,71.16636,263.89759
3440,31-08-2020,Aug,2020,TM,133.119995,133.119995,131.779999,132.429993,183300,132.429993,55.6486,259.45783
3441,01-09-2020,Sep,2020,TM,131.800003,132.460007,131.089996,132.300003,143900,132.300003,58.72995,255.46205
3442,02-09-2020,Sep,2020,TM,131.690002,132.619995,131.570007,132.520004,123000,132.520004,61.01543,251.86585
3443,03-09-2020,Sep,2020,TM,131.619995,131.949997,129.589996,129.949997,173300,129.949997,60.59715,248.62926
3444,04-09-2020,Sep,2020,TM,133,133.75,130.929993,133.169998,203000,133.169998,50.89334,244.56375
3445,08-09-2020,Sep,2020,TM,131,132.100006,130.600006,131.229996,227300,131.229996,50.02818,239.45883
3446,09-09-2020,Sep,2020,TM,130.320007,131.470001,130.320007,131.130005,179900,131.130005,48.17522,228.39341
3447,10-09-2020,Sep,2020,TM,130.460007,131.350006,130.050003,130.179993,133700,130.179993,55.84722,219.09847
3448,11-09-2020,Sep,2020,TM,131.130005,131.600006,130.539993,131.339996,155800,131.339996,56.46745,211.29071
3449,14-09-2020,Sep,2020,TM,133.899994,134.350006,133.429993,133.770004,193000,133.770004,55.13189,204.7322
3450,15-09-2020,Sep,2020,TM,134.479996,134.779999,133.910004,134.029999,100900,134.029999,58.64851,199.22305
3451,16-09-2020,Sep,2020,TM,134.550003,134.759995,134.009995,134.029999,125800,134.029999,61.89979,194.59536
3452,17-09-2020,Sep,2020,TM,133.800003,135.419998,133.559998,135,132400,135,56.76225,190.7081
3453,18-09-2020,Sep,2020,TM,134.479996,135.309998,134.25,134.25,128000,134.25,56.13229,187.8
3454,21-09-2020,Sep,2020,TM,132.300003,132.300003,130.210007,131.220001,306300,131.220001,44.05833,184.605
3455,22-09-2020,Sep,2020,TM,131.410004,132.300003,131.169998,132.25,144600,132.25,40.49083,181.594
3456,23-09-2020,Sep,2020,TM,134.520004,135.160004,133.190002,133.289993,199100,133.289993,39.70745,179.0752
3457,24-09-2020,Sep,2020,TM,131.380005,132.690002,130.910004,131.850006,199500,131.850006,30.30108,176.18016
3458,25-09-2020,Sep,2020,TM,132.600006,133.119995,132,132.970001,189300,132.970001,41.4942,164.60001
3459,28-09-2020,Sep,2020,TM,135.039993,136.309998,135.039993,136.009995,219000,136.009995,48.00914,164.83801
3460,29-09-2020,Sep,2020,TM,135.070007,135.75,134.190002,134.25,136500,134.25,47.84412,165.50449
3461,30-09-2020,Sep,2020,TM,132.649994,133.259995,132.119995,132.440002,155900,132.440002,48.77738,166.14431
3462,01-10-2020,Oct,2020,TM,132.630005,132.830002,132.020004,132.429993,130800,132.429993,54.67562,167.33865
3463,02-10-2020,Oct,2020,TM,130.979996,132.130005,130.880005,131.729996,98800,131.729996,#N/A,169.29956
3464,05-10-2020,Oct,2020,TM,131.479996,132.179993,131.25,132.100006,236200,132.100006,57.36733,171.10359
3465,06-10-2020,Oct,2020,TM,131.929993,132.630005,131.160004,131.259995,256600,131.259995,61.86387,173.98823
3466,07-10-2020,Oct,2020,TM,132.679993,132.679993,132.009995,132.429993,115900,132.429993,63.83635,176.58441
3467,08-10-2020,Oct,2020,TM,132.929993,133.139999,132.470001,132.949997,99300,132.949997,66.19729,179.48428
3468,09-10-2020,Oct,2020,TM,132.220001,132.360001,131.970001,132.080002,107800,132.080002,68.063,200.75
3469,12-10-2020,Oct,2020,TM,132,132.220001,131.619995,131.800003,144400,131.800003,68.45868,200.302
3470,13-10-2020,Oct,2020,TM,132.839996,133.130005,132.419998,132.649994,104600,132.649994,68.54612,199.33992
3471,14-10-2020,Oct,2020,TM,131.639999,131.970001,131.309998,131.529999,105100,131.529999,69.49577,198.41632
3472,15-10-2020,Oct,2020,TM,130.639999,131.220001,130.380005,131.169998,123000,131.169998,55.2011,197.52967
3473,16-10-2020,Oct,2020,TM,130.649994,131.710007,130.589996,130.639999,144400,130.639999,57.84175,196.67848
3474,19-10-2020,Oct,2020,TM,131.789993,131.789993,130.619995,130.880005,106800,130.880005,61.15639,195.86134
3475,20-10-2020,Oct,2020,TM,130.880005,131.779999,130.660004,131.309998,138300,131.309998,61.85209,195.07689
3476,21-10-2020,Oct,2020,TM,133,133.789993,132.860001,133.139999,162900,133.139999,63.076,194.32381
3477,22-10-2020,Oct,2020,TM,133.389999,133.559998,132.649994,133.419998,70800,133.419998,60.95451,193.60086
3478,23-10-2020,Oct,2020,TM,133.820007,133.820007,132.800003,133.279999,59900,133.279999,62.08126,192.90683
3479,26-10-2020,Oct,2020,TM,133.119995,133.360001,132.360001,132.850006,142000,132.850006,54.01137,191.77242
3480,27-10-2020,Oct,2020,TM,133.039993,133.039993,132.259995,132.460007,144800,132.460007,58.3721,190.30662
3481,28-10-2020,Oct,2020,TM,131.130005,131.210007,129.279999,130.070007,229500,130.070007,51.46566,188.31096
3482,29-10-2020,Oct,2020,TM,131.929993,132.350006,130.410004,131.350006,140600,131.350006,49.16078,186.11365
3483,30-10-2020,Oct,2020,TM,130.880005,131.520004,130.539993,131.289993,116000,131.289993,48.04168,184.18001
3484,02-11-2020,Nov,2020,TM,133.059998,133.649994,132.660004,133.240005,146200,133.240005,49.21652,181.99881
3485,03-11-2020,Nov,2020,TM,134.460007,136.820007,134.460007,135.869995,147600,135.869995,55.10305,178.735
3486,04-11-2020,Nov,2020,TM,134.729996,134.910004,134.009995,134.160004,185100,134.160004,58.51258,175.5067
3487,05-11-2020,Nov,2020,TM,135.860001,137.399994,135.550003,137.070007,155900,137.070007,64.91055,171.70536
3488,06-11-2020,Nov,2020,TM,136.699997,138.199997,136.110001,137.199997,165100,137.199997,68.45287,168.29429
3489,09-11-2020,Nov,2020,TM,140.300003,141.710007,139.639999,139.639999,245600,139.639999,72.5663,154.64999
3490,10-11-2020,Nov,2020,TM,139.699997,141.479996,139.639999,139.940002,217800,139.940002,75.52614,154.91699
3491,11-11-2020,Nov,2020,TM,142.710007,143.320007,142.119995,142.479996,176000,142.479996,77.35308,155.45631
3492,12-11-2020,Nov,2020,TM,141.330002,141.330002,139.600006,139.690002,99500,139.690002,74.39562,156.68593
3493,13-11-2020,Nov,2020,TM,140.289993,141.850006,140.139999,141.619995,136200,141.619995,74.91211,158.35906
3494,16-11-2020,Nov,2020,TM,143.389999,144.649994,143.369995,144.110001,130200,144.110001,#N/A,159.89834
3495,17-11-2020,Nov,2020,TM,142.820007,143.479996,142.059998,142.740005,150100,142.740005,77.60203,161.31447
3496,18-11-2020,Nov,2020,TM,141.850006,143.160004,141.270004,141.830002,228600,141.830002,78.65435,163.23302
3497,19-11-2020,Nov,2020,TM,140.699997,141.080002,140.130005,140.919998,140000,140.919998,69.5053,164.95972
3498,20-11-2020,Nov,2020,TM,142.300003,143.039993,142.070007,142.130005,113000,142.130005,71.38477,166.51375
3499,23-11-2020,Nov,2020,TM,143.75,143.960007,143.220001,143.259995,238000,143.259995,72.78161,167.60001
3500,24-11-2020,Nov,2020,TM,143.899994,144.529999,143.179993,143.839996,188300,143.839996,75.26125,167.7
3501,25-11-2020,Nov,2020,TM,140.970001,141.539993,140.029999,141.309998,231400,141.309998,65.44329,168.98
3502,27-11-2020,Nov,2020,TM,140.100006,141.160004,140.039993,140.160004,77300,140.160004,67.49347,180.5
3503,30-11-2020,Nov,2020,TM,135.919998,138.5,134.449997,134.460007,355200,134.460007,#N/A,180.25
3504,01-12-2020,Dec,2020,TM,135.600006,136.460007,135.179993,136.139999,289200,136.139999,70.57786,179.644
3505,02-12-2020,Dec,2020,TM,136.050003,136.710007,135.770004,136.339996,197900,136.339996,70.68057,179.06224
3506,03-12-2020,Dec,2020,TM,137.770004,138.160004,136.75,136.850006,171500,136.850006,71.13503,165.10001
3507,04-12-2020,Dec,2020,TM,137.899994,138.850006,137.75,138.279999,137800,138.279999,73.84177,165.40801
3508,07-12-2020,Dec,2020,TM,138.600006,138.820007,137.699997,138.149994,150100,138.149994,75.75381,166.13569
3509,08-12-2020,Dec,2020,TM,138.320007,138.979996,138.100006,138.740005,130700,138.740005,76.4622,167.37855
3510,09-12-2020,Dec,2020,TM,140.940002,142.5,139.669998,140.880005,190300,140.880005,78.89201,169.00826
3511,10-12-2020,Dec,2020,TM,142.759995,143.190002,141.899994,143.070007,319900,143.070007,75.74881,171.93744
3512,11-12-2020,Dec,2020,TM,149.619995,151.740005,149.039993,151,708800,151,76.45479,174.57369
3513,14-12-2020,Dec,2020,TM,154,154.899994,153.470001,153.580002,494700,153.580002,77.34318,176.94632
3514,15-12-2020,Dec,2020,TM,153.470001,153.470001,151.899994,152.850006,285300,152.850006,77.54049,179.08169
3515,16-12-2020,Dec,2020,TM,154.160004,155.479996,153,155.089996,266100,155.089996,79.80723,198.3
3516,17-12-2020,Dec,2020,TM,156.119995,156.300003,154.539993,154.639999,222100,154.639999,80.85747,197.947
3517,18-12-2020,Dec,2020,TM,153.75,154.070007,152.839996,153.770004,327300,153.770004,81.21663,197.06712
3518,21-12-2020,Dec,2020,TM,150.399994,151.770004,149.389999,151.770004,257100,151.770004,56.36304,196.22244
3519,22-12-2020,Dec,2020,TM,151.449997,151.75,150.220001,150.770004,181800,150.770004,60.51575,194.87109
3520,23-12-2020,Dec,2020,TM,150.639999,151.350006,150.199997,151.160004,317900,151.160004,64.11116,193.0374
3521,24-12-2020,Dec,2020,TM,150.179993,151.130005,150.179993,150.470001,150200,150.470001,67.60174,190.67366
3522,28-12-2020,Dec,2020,TM,153.100006,153.419998,152.229996,152.600006,215600,152.600006,70.21391,188.5463
3523,29-12-2020,Dec,2020,TM,155,155.199997,152.899994,153.339996,265100,153.339996,71.40334,186.63167
3524,30-12-2020,Dec,2020,TM,154.509995,155.210007,154.039993,154.089996,193500,154.089996,72.39079,169.39999
3525,31-12-2020,Dec,2020,TM,154.410004,154.839996,153.970001,154.570007,160000,154.570007,72.37988,169.72999
3526,04-01-2021,Jan,2021,TM,155.809998,155.809998,152.020004,153.289993,315600,153.289993,75.54887,170.05339
3527,05-01-2021,Jan,2021,TM,151.910004,153.399994,151.75,153.399994,231800,153.399994,76.83285,170.37033
3528,06-01-2021,Jan,2021,TM,152.710007,154.169998,152.479996,153.529999,296100,153.529999,73.50609,170.68092
3529,07-01-2021,Jan,2021,TM,151.660004,152.699997,151.509995,152.669998,345000,152.669998,72.93815,185.89999
3530,08-01-2021,Jan,2021,TM,153.600006,154.059998,152.110001,152.850006,418100,152.850006,77.37737,185
3531,11-01-2021,Jan,2021,TM,153.199997,154.210007,151.820007,153.389999,335500,153.389999,79.72534,183.88
3532,12-01-2021,Jan,2021,TM,152.080002,152.080002,150.649994,151.75,618700,151.75,80.94358,182.7824
3533,13-01-2021,Jan,2021,TM,150.880005,151,150.029999,150.649994,387500,150.649994,80.96392,181.70675
